kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 1435 : 3537 24767 0 0 0 0 0 0 0 
_1.ptx 1835 : 997 8992 0 0 0 0 0 0 0 
_1.ptx 1012 : 79 1725 0 0 0 0 0 0 0 
_1.ptx 1847 : 997 11081 0 0 0 0 0 0 0 
_1.ptx 1024 : 2016 14401 0 0 0 0 0 0 0 
_1.ptx 1830 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1007 : 1441 8180 0 0 0 0 0 0 13 
_1.ptx 1821 : 814 4070 0 0 0 0 0 0 0 
_1.ptx 998 : 2016 16128 0 0 0 0 0 0 0 
_1.ptx 942 : 2016 12364 0 0 0 0 0 0 0 
_1.ptx 941 : 2016 14556 0 0 0 0 0 0 0 
_1.ptx 1350 : 3537 13149 0 0 0 0 0 0 0 
_1.ptx 939 : 2016 22512 0 0 0 0 0 0 0 
_1.ptx 1348 : 3537 14250 0 0 0 0 0 0 0 
_1.ptx 937 : 2016 6048 0 0 0 0 0 0 0 
_1.ptx 935 : 2016 16128 0 0 0 0 0 0 0 
_1.ptx 1344 : 3537 24860 0 0 0 0 0 0 0 
_1.ptx 1907 : 1024 7232 0 0 0 0 0 0 0 
_1.ptx 1084 : 2016 15089 0 0 0 0 0 0 0 
_1.ptx 885 : 2016 12096 0 0 0 0 0 0 0 
_1.ptx 1294 : 997 7012 0 0 0 0 0 0 0 
_1.ptx 1707 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 884 : 2016 16128 0 0 0 0 0 0 0 
_1.ptx 1293 : 997 7076 0 0 0 0 0 0 0 
_1.ptx 883 : 2016 14112 0 0 0 0 0 0 0 
_1.ptx 1704 : 814 5706 0 0 0 0 0 0 0 
_1.ptx 881 : 2016 98953 0 0 0 0 0 0 0 
_1.ptx 1290 : 299 3300 0 0 0 0 0 0 0 
_1.ptx 1702 : 814 6015 0 0 0 0 0 0 0 
_1.ptx 879 : 2016 14113 0 0 0 0 0 0 0 
_1.ptx 1288 : 299 3289 0 0 0 0 0 0 0 
_1.ptx 1700 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 877 : 2016 18144 0 0 0 0 0 0 0 
_1.ptx 1286 : 299 6441 0 0 0 0 0 0 0 
_1.ptx 1897 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1074 : 2016 22303 0 0 0 0 0 0 0 
_1.ptx 875 : 2016 23078 0 0 0 0 0 0 0 
_1.ptx 1284 : 299 2721 0 0 0 0 0 0 0 
_1.ptx 1895 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1072 : 2016 22481 0 0 0 0 0 0 0 
_1.ptx 873 : 2016 18195 0 0 0 0 0 0 0 
_1.ptx 1282 : 299 2691 0 0 0 0 0 0 0 
_1.ptx 1071 : 2016 22741 0 0 0 0 0 0 0 
_1.ptx 1695 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 872 : 2016 22176 0 0 0 0 0 0 0 
_1.ptx 1281 : 299 3357 0 0 0 0 0 0 0 
_1.ptx 1693 : 814 7326 0 0 0 0 0 0 0 
_1.ptx 870 : 2016 22176 0 0 0 0 0 0 0 
_1.ptx 1279 : 299 3305 0 0 0 0 0 0 0 
_1.ptx 869 : 2016 22304 0 0 0 0 0 0 0 
_1.ptx 1689 : 814 7326 0 0 0 0 0 0 0 
_1.ptx 866 : 2016 0 0 0 0 0 0 0 0 
_1.ptx 1275 : 698 4365 0 0 0 0 0 0 0 
_1.ptx 865 : 2016 14336 0 0 0 0 0 0 0 
_1.ptx 1274 : 698 5036 0 0 0 0 0 0 0 
_1.ptx 863 : 2016 14720 0 0 0 0 0 0 0 
_1.ptx 1272 : 698 7148 0 0 0 0 0 0 0 
_1.ptx 861 : 2016 18647 0 0 0 0 0 0 0 
_1.ptx 1270 : 698 13006 0 0 0 0 0 0 0 
_1.ptx 1683 : 814 6537 0 0 0 0 0 0 0 
_1.ptx 860 : 2016 18208 0 0 0 0 0 0 0 
_1.ptx 1682 : 814 5795 0 0 0 0 0 0 0 
_1.ptx 859 : 2016 22400 0 0 0 0 0 0 0 
_1.ptx 1680 : 814 9085 0 0 0 0 0 0 0 
_1.ptx 857 : 2016 20504 0 0 0 0 0 0 0 
_1.ptx 1266 : 997 7312 0 0 0 0 0 0 0 
_1.ptx 1679 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 856 : 2016 20893 0 0 0 0 0 0 0 
_1.ptx 1677 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 854 : 2016 39312 0 0 0 0 0 0 0 
_1.ptx 1263 : 997 11010 0 0 0 0 0 0 0 
_1.ptx 1674 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 851 : 2016 0 0 0 0 0 0 0 0 
_1.ptx 1260 : 997 22675 0 0 0 0 0 0 0 
_1.ptx 1673 : 814 8955 0 0 0 0 0 0 0 
_1.ptx 850 : 2016 14565 0 0 0 0 0 0 0 
_1.ptx 848 : 2016 22258 0 0 0 0 0 0 0 
_1.ptx 1257 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 846 : 2016 6496 0 0 0 0 0 0 0 
_1.ptx 1255 : 997 11004 0 0 0 0 0 0 0 
_1.ptx 1666 : 814 4980 0 0 0 0 0 0 0 
_1.ptx 843 : 1024 7360 0 0 0 0 0 0 0 
_1.ptx 1252 : 997 11144 0 0 0 0 0 0 0 
_1.ptx 1665 : 814 9105 0 0 0 0 0 0 0 
_1.ptx 842 : 1024 255296 0 0 0 0 0 0 0 
_1.ptx 1251 : 997 11030 0 0 0 0 0 0 0 
_1.ptx 841 : 1024 70528 0 0 0 0 0 0 0 
_1.ptx 1250 : 997 11007 0 0 0 0 0 0 0 
_1.ptx 1663 : 814 5527 0 0 0 0 0 0 0 
_1.ptx 840 : 1024 327136 128 0 0 0 0 0 0 
_1.ptx 1662 : 814 5954 0 0 0 0 0 0 0 
_1.ptx 839 : 1024 138816 0 0 0 0 0 0 0 
_1.ptx 1248 : 997 22079 0 0 0 0 0 0 0 
_1.ptx 838 : 1024 139328 0 0 0 0 0 0 0 
_1.ptx 1660 : 814 9086 0 0 0 0 0 0 0 
_1.ptx 837 : 1024 138752 0 0 0 0 0 0 0 
_1.ptx 1246 : 997 8986 0 0 0 0 0 0 0 
_1.ptx 1659 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 836 : 1024 138752 0 0 0 0 0 0 0 
_1.ptx 1245 : 997 8974 0 0 0 0 0 0 0 
_1.ptx 835 : 1024 142464 0 0 0 0 0 0 0 
_1.ptx 1244 : 997 11066 0 0 0 0 0 0 0 
_1.ptx 1033 : 2016 12096 0 0 0 0 0 0 0 
_1.ptx 1657 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 834 : 1024 206208 0 0 0 0 0 0 0 
_1.ptx 1243 : 997 11381 0 0 0 0 0 0 0 
_1.ptx 1586 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 763 : 1024 26624 0 0 0 0 0 0 0 
_1.ptx 1172 : 2016 18144 0 0 0 0 0 0 0 
_1.ptx 1583 : 814 7492 0 0 0 0 0 0 0 
_1.ptx 760 : 1024 330784 0 0 0 0 0 0 0 
_1.ptx 757 : 1024 47456 0 0 0 0 0 0 0 
_1.ptx 1166 : 2016 18144 0 0 0 0 0 0 0 
_1.ptx 1578 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 755 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 752 : 1024 20480 0 0 0 0 0 0 0 
_1.ptx 1569 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 746 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 745 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 744 : 1024 11008 0 0 0 0 0 0 0 
_1.ptx 936 : 2016 16325 0 0 0 0 0 0 0 
_1.ptx 1345 : 3537 42596 0 0 0 0 0 0 0 
_1.ptx 737 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1757 : 814 4927 0 0 0 0 0 0 0 
_1.ptx 934 : 2016 16361 0 0 0 0 0 0 0 
_1.ptx 1558 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 735 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1756 : 814 5727 0 0 0 0 0 0 0 
_1.ptx 933 : 2016 14112 0 0 0 0 0 0 0 
_1.ptx 1557 : 814 5810 0 0 0 0 0 0 0 
_1.ptx 734 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1853 : 997 8058 0 0 0 0 0 0 0 
_1.ptx 1030 : 2016 22312 0 0 0 0 0 0 0 
_1.ptx 1654 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 831 : 1024 7552 0 0 0 0 0 0 0 
_1.ptx 1755 : 814 7326 0 0 0 0 0 0 0 
_1.ptx 932 : 2016 14112 0 0 0 0 0 0 0 
_1.ptx 733 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1554 : 814 0 0 0 0 0 0 0 0 
_1.ptx 731 : 1024 13632 4096 0 0 0 0 0 0 
_1.ptx 1027 : 2016 16848 0 0 0 0 0 0 0 
_1.ptx 1651 : 814 9010 0 0 0 0 0 0 0 
_1.ptx 828 : 1024 10752 0 0 0 0 0 0 0 
